http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53087306x.lowres,"Lettre de Camille Saint-Saëns à Gabriel Astruc, [19 mai 1911] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090412t.lowres,"Carte de visite de Claude Debussy à Pierre Louys, Paris [12 octobre 1895] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090414q.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris, 5 mai 1901] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904155.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris, début 1902] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090419z.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris, avant le 9 décembre 1900] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090420b.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris, 16 décembre 1900] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904244.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], mardi soir , 9 février 1897 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090428x.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], dimanche [9 mai 1897] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090429c.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], lundi [5 juillet 1897] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090430r.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], vendredi soir [9 juillet 1897] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090437w.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], vendredi [24 décembre 1897] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090438b.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], lundi 27 décembre 1897 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904405.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], jeudi 17 octobre 1895 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904422.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris, 22 décembre 1895] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904479.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], 42, rue de Londres, mercredi [2 mars 1892] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090452g.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], mardi, [juin 1896] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090454c.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris, avril 1895] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090461f.lowres,"Lettre de Claude Debussy à Pierre Louys, Paris, 10, rue Gustave Doré, [17 juillet 1895] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904657.lowres,"Lettres de Claude Debussy à Pierre Louys, [Paris], samedi 15 octobre 1898 et dimanche 16 octobre 1898 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090470d.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], mercredi [9 octobre 1895] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090473r.lowres,"Carte de visite de Claude Debussy à Pierre Louys, Paris, [après le 19 octobre 1899] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904818.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], [entre le 2 et le 4 avril 1900] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090482q.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], jeudi soir 3h 1/2 du matin [6 avril 1900] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904835.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], mercredi 25 avril 1900 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090493k.lowres,"Lettre de Pierre Louys à Claude Debussy, [Paris], 21 mai 1898 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090511r.lowres,"Lettres de Pierre Louys à Claude Debussy, Lapras, 21 et 29 août 1895 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530905126.lowres,"Lettre de Pierre Louys à Claude Debussy, [Paris, 27 novembre 1895] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090513n.lowres,"Lettre de Pierre Louys à Claude Debussy, [Paris, mi-janvier 1896] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090515j.lowres,"Lettre de Pierre Louys à Claude Debussy, [Paris], jeudi, [5 avril 1900] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090517f.lowres,"Lettre de Pierre Louys à Claude Debussy, [Paris, 18 décembre 1900] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090519b.lowres,"[Lettre de Pierre Louys à Claude Debussy, [Paris, mai 1901]] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090524h.lowres,"Lettre de Pierre Louys à Claude Debussy, [Paris, 22 mai 1902] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090525z.lowres,"Lettre de Pierre Louys à Claude Debussy, [Paris, début octobre 1902] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090535c.lowres,"Lettre de Pierre Louys à Claude Debussy, Paris, [mai 1897] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090536t.lowres,"Lettre de Pierre Louys à Claude Debussy, Paris, [7 ou 8 juillet 1897] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530905378.lowres,"Lettre de Pierre Louys à Claude Debussy, [Paris], 31 mai 1894 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090540j.lowres,"Lettre de Pierre Louys à Claude Debussy, Paris, [14 octobre 1897] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53140000q.lowres,[Papiers officiels et archives] (manuscrit autographe),0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090448r.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], samedi [7 octobre 1893] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311394.lowres,"Lettre de Claude Debussy à Paul-Jean Toulet, Paris, 15 mars 1911 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090471v.lowres,"Lettre de Claude Debussy à Pierre Louys, [Paris], mardi, 31 janvier 1899 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090495g.lowres,"Deux lettres de Pierre Louys à Claude Debussy, Séville, [14 et 21 février 1895] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090501b.lowres,"Lettre de Pierre Louys à Claude Debussy, [Paris, dimanche 29 janvier 1899] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530905109.lowres,"Lettre de Pierre Louys à Claude Debussy, [Paris, juin 1899] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b10508140t.lowres,[Vingtième anniversaire de la mort de Claude Debussy],0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b52000934d.lowres,Claude Debussy (1862-1918) : [portraits et documents],0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031125x.lowres,"Télégrammes de Claude Debussy à Emma Debussy, Bruxelles, Feignies, 28 et 29 avril 1914 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031126c.lowres,"Lettre de Gabriel Pierné à Emma Debussy, Malaret (Lot), 9 septembre 1923 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031127t.lowres,"Lettre de Walter Straram à Emma Debussy, [Paris], 26 janvier 1926 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031129q.lowres,"[2 télégrammes de Claude Debussy à Emma Debussy], Salzburg, Wien [Vienne], 29 novembre 1910 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311303.lowres,"[Télégramme et lettre de Claude Debussy à Emma Debussy, Rome, 19 et 20 février 1914] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031131j.lowres,"[Lettre et télégramme de Claude Debussy à Emma Debussy, Moscou, lundi 8 décembre 1913] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031138p.lowres,"[Télégrammes de Claude Debussy à Emma Debussy, Erquelinnes, Alexandrowo, Varsovie, Moscou, du 1er au 6 décembre 1913] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031141z.lowres,"[Billets de Claude Debussy à Emma Debussy, Paris, s. d. , [31 décembre 1917], 1er janvier 1918] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031143v.lowres,"Télégrammes de Claude Debussy à Emma Debussy, Anvers, Roosendaal, Amsterdam, 26 février 1914 (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311466.lowres,"[Lettre de Claude Debussy à Emma Debussy, Budapest, 4 décembre 1910] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311483.lowres,"[Télégrammes de Claude Debussy à Emma Debussy, Moscou, Varsovie, Berlin, Liège, du 12 au 16 décembre 1913] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031149j.lowres,"[Lettre et télégrammes de Claude Debussy à Emma Debussy, Saint-Petersbourg, 9 et 10 décembre 1913] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031152t.lowres,"Lettres de André Caplet à Emma Debussy, 1918 à 1921 (manuscrit autographe)",0
